NAME,STATE,Households,Avg household size,High school or more attained,Bachelors or higher,Veterans,Same house 1 year and over,Foreign born persons,Language other than english spoken at home,Mean travel time to work,Median household income,Per capita income,Percentage of individuals below the poverty level,Number of housing units,Number of two-unit structures,Number of three or four unit structures,Number of 5-9 unit structures,Number of 10-19 unit structures,Number of 20+ unit structures,Number of owner-occupied units,Median value of owner-occupied units,Total Population,Female persons,Persons under 5 years,Persons under 18 years,Persons over 65,White only,Black or African american only,Alaskan native or American Indian only,Asian only,Native Hawaiian or Pacific Islander,Two or more races,Hispanic or Latino,White alone not hispanic or latino,ESTAB,EMP,NESTAB,All Firms,Black Owned Firms,American Indian and Alaskan Native Owned Firms,Asian Owned Firms,Native Hawaiian or Pacific Islander Owned Firms,Hispanic Owned Firms,Women Owned Firms,Retail Sales,Accommodation and Food Sales,Population Density,Outcome
Cass County,Missouri,38045,2.64,92.5,25.3,10.8,87.4,2.3,3.6,28,63613,29197,9.3,40547,3.7,4.6,1.6,0.7,1.9,75.2,161000,101324,50.9,6.1,25.1,15.4,91.8,3.5,0.4,0.7,0,2.8,101324,88.7,1972,21209,6996,1906,0,0,0,0,37,361,1344367,128655,147.6421151,R
Cedar County,Missouri,5886,2.34,84.4,14.9,12.3,84.2,0.6,1.1,27,33720,18932,23.3,7184,1,3.9,1.3,0.8,0.2,68.2,87800,13932,50.2,5.9,23.9,23.3,96.7,0.1,0,0.1,0.2,2.7,13932,95.1,281,2420,1148,215,0,0,0,0,0,57,116249,11644,29.53952176,R
Chariton County,Missouri,2905,2.54,87.7,15.8,8.8,91.6,0.4,1.1,23.7,41773,23029,15.4,4143,2,3.2,1.2,0.3,0.4,76.6,80200,7615,50.5,6.1,22.7,22.7,96,2.4,0.2,0.1,0,1.3,7615,95.5,218,1354,590,0,0,0,0,0,0,0,57415,0,10.00562952,R
Christian County,Missouri,30093,2.7,91.1,26.5,10.1,85.2,1.7,3.2,25.6,54392,25342,11,32647,2.1,3.4,2.2,2.5,1.4,73.3,148000,82053,51.4,6.5,26.2,14.2,95.7,0.6,0.7,0.6,0,2.1,82053,93.8,1760,14957,6735,1580,0,0,28,0,0,313,752551,96270,150.0075752,R
Clark County,Missouri,2837,2.39,86.5,12.3,11.7,88.2,0.4,3.7,24,45169,25149,13.8,3465,0.7,3.1,0.9,0.1,0.3,75.3,85900,6860,49.4,5.7,23.3,19.6,97.5,0.3,0.4,0,0,1.8,6860,97.2,145,943,440,203,0,0,0,0,0,0,80852,3757,13.32098391,R
Clay County,Missouri,88389,2.61,92.7,31.9,9.3,84.5,4.5,6.4,23,63702,30531,9.1,95107,2.4,3.4,5.1,5.8,4.9,69.9,156600,233135,51,6.7,24.9,12.8,86.5,5.7,0.5,2.1,0.2,3.5,233135,82.4,5079,100582,15177,4373,51,0,106,0,75,749,3927895,824238,601.2608807,R
Clinton County,Missouri,8118,2.47,92.5,18.6,12.4,82.6,1.5,1.8,31.4,57486,26551,9.5,8888,3,4.4,1.1,1.1,0,73.8,138400,20494,49.8,5.5,24.1,17.1,95.1,1.7,0.7,0.6,0,1.4,20494,93.9,378,2968,1369,281,0,0,0,0,0,66,161914,9681,49.19345278,R
Cole County,Missouri,29658,2.42,91.3,31.7,9.8,83.8,2.7,4.1,17.6,54130,26557,12.6,32802,4.6,7.3,4.7,3.3,3.3,67.9,150700,76603,49.4,6.1,22.9,14.1,83.3,11.5,0.5,1.3,0.1,1.9,76603,81.6,2262,35026,4794,1811,0,0,64,0,0,0,1374929,163408,195.730524,R
Cooper County,Missouri,6550,2.45,89,20.5,8.8,86.5,1,2.8,23.4,44917,22822,13.3,7444,4.2,2.7,2.3,1.1,0.6,70.6,122900,17613,47.4,5.7,22,16.7,89.2,6.3,0.3,0.3,0.1,3,17613,88.6,403,3934,1094,379,0,0,0,0,0,0,277406,0,31.36163957,R
Crawford County,Missouri,9290,2.6,78.3,12.5,11.4,85.4,0.8,1.7,27.2,36983,20373,21.4,11931,2.2,2.6,1.9,1.1,0.7,72.3,116500,24545,50.7,6,23.7,17.9,97.6,0.2,0.4,0.1,0,1.6,24545,95.8,505,5741,1561,493,0,0,0,0,0,56,238671,31385,32.72924199,R
Dade County,Missouri,3099,2.4,86.5,14.9,12.1,84.4,1.1,3.5,25.1,37904,20624,20.6,3924,0.3,2.8,0.1,0.2,0.8,77.5,80300,7590,49,4.6,21.2,22.3,95.7,0.4,0.5,0.1,0.1,3.1,7590,94.2,141,1251,505,158,0,0,0,0,0,0,42462,3492,15.57311122,R
Dallas County,Missouri,6150,2.65,81.4,13.2,11.8,85.3,0.8,5.2,32.3,37695,17378,18.2,7589,0.5,1.7,1,0.3,0,73,101300,16508,50.3,6.1,23.7,19.1,95.3,0.1,0.9,0.1,0,2.8,16508,94.4,316,2440,1377,262,0,0,0,0,0,0,115311,12540,30.41609259,R
Daviess County,Missouri,3040,2.65,84.1,16.8,10.3,89.2,0.9,12.1,27.5,43669,21356,16.3,4195,1.1,3.4,0.3,0.8,0.5,78.1,97700,8257,49.5,6.5,26.1,18.8,97.2,1.2,0.3,0.1,0,1,8257,96.4,150,924,793,164,0,0,0,0,0,0,64978,3986,14.57469896,R
DeKalb County,Missouri,3774,2.43,85.9,13.6,12.3,79.9,1.2,2,24.9,43538,17584,14.2,4315,3.3,7.3,1.8,2.2,2.6,63,104600,12706,36.9,4.3,17,15.7,84.6,10.2,1,0.3,0.1,3.5,12706,81.4,215,1956,638,226,0,0,0,0,0,0,130079,9489,29.9341902,R
Dent County,Missouri,5889,2.61,78.9,12.6,11,83.8,1.1,2.1,25.3,38020,19929,22.4,7242,2.4,3.4,0.3,0.5,0.1,71.4,100300,15578,50.2,5.9,23.1,20.1,96.3,0.6,0.8,0.4,0,1.8,15578,95,397,3632,913,257,0,0,0,0,0,0,123020,0,20.44076524,R
Douglas County,Missouri,5110,2.61,80.1,9.4,12.1,87.4,0.5,1.3,32.1,31333,17261,20.5,6458,0.7,1.5,0.6,0.8,0,77.7,99900,13467,49.9,5.8,21.6,22.3,98.2,0.1,0.3,0,0,0.3,13467,97.8,204,2090,1067,185,0,0,0,0,0,0,101527,8917,16.41775255,R
Dunklin County,Missouri,12680,2.41,73.9,11.4,8.6,82.5,2.7,5.6,21.1,31220,18203,27.4,14350,4.2,3.5,0.5,0.4,1,62.7,68500,31271,51.9,7.2,25.9,17.3,85.3,9.6,0.4,0.3,0,2,31271,81.5,797,7157,1797,575,0,0,0,0,0,101,428122,30623,56.43429042,R
Franklin County,Missouri,40197,2.52,87.2,19.7,10.3,87.3,1.5,2.4,28.5,50895,26272,12,43962,1.5,3.1,3.2,2.3,0.8,72.9,152700,102063,50.2,6.2,23.5,15.6,96.4,0.9,0.1,0.5,0.1,1.4,102063,95.4,2663,35408,6777,2192,0,0,63,0,0,380,1357778,166096,111.4555347,R
Gasconade County,Missouri,6168,2.37,86,16.4,11.8,86.7,0.8,2.1,25.8,45505,24355,14.3,8138,2,2.7,1.2,0,0.5,74.6,126600,14875,50.3,5,21.3,21.4,97.7,0.5,0.3,0.3,0,1.1,14875,96.5,415,4246,1210,299,0,0,0,0,0,0,169285,24036,28.53154945,R
Gentry County,Missouri,2677,2.43,89.3,19.4,10.2,88,0.8,2.1,21.2,44024,20726,15.9,3195,0.5,4.9,0.4,1.2,0.5,74,84800,6745,51.9,6.9,24.2,19.9,97.2,1.1,0.2,0.5,0,0.6,6745,96.8,192,1818,535,184,0,0,0,0,0,0,54309,0,13.5545452,R
Greene County,Missouri,119141,2.3,91.2,29.9,9.5,78.8,3.3,4.8,19.2,41908,24537,18.7,129308,3.3,2.8,3.5,5.6,7.7,58.3,133700,285449,51.3,6.1,21,15.3,90.7,3.3,0.5,1.8,0.1,2.6,285449,88.5,8671,154610,20677,6678,158,24,256,0,105,1268,5495544,812709,427.4865492,R
Grundy County,Missouri,4056,2.44,87.1,18.7,10.2,85.9,1.6,5.8,16.1,40187,20746,19.9,4995,2.6,6.5,1.4,1,1.9,68.7,83300,10231,51.6,7.2,23.6,21,96.5,0.7,0.6,0.3,0.1,1.7,10231,94.9,246,2631,674,276,0,0,0,0,0,0,87215,6591,23.3524993,R
Harrison County,Missouri,3586,2.33,85.3,13.9,9.6,86.1,1.9,6.5,19.1,41173,20434,18.6,4388,1.6,3.8,2,0.8,0.9,71.2,73900,8649,50.2,6.3,24.8,21.1,97.2,0.8,0.1,0,0,1.3,8649,95.7,204,2004,652,201,0,0,0,0,0,0,206934,11880,11.84214842,R
Henry County,Missouri,9420,2.3,87,15.5,13.1,84.1,1.5,2.8,22.2,42707,23510,21.4,10884,2.4,1.9,1,1.4,0.6,74.9,88600,21930,50.5,5.5,22.4,20.1,95.9,1.5,0.7,0.2,0,1.4,21930,94.1,581,6900,1460,445,0,0,0,0,0,37,347815,34370,30.98385068,R
Hickory County,Missouri,3962,2.32,81.8,9.8,15.1,86.4,0.6,2.2,27.8,33113,18694,25.2,6735,0.6,1.8,0.1,0,0,80.8,89800,9267,51.2,4,17.4,32.1,96.7,0.2,0.9,0.2,0,1.7,9267,95.5,152,842,702,137,0,0,0,0,0,0,64469,4265,23.241776,R
Holt County,Missouri,2109,2.1,90.4,20.1,11.9,85.1,0.4,0.5,20.5,41017,23949,13.9,2774,1.3,5.7,0.2,1,0.8,69.7,90200,4537,49.9,5.7,20.1,22.5,96.7,0.4,0.9,0.7,0,1.3,4537,96.5,135,928,407,85,0,0,0,0,0,0,56952,3754,9.613283451,R
Howard County,Missouri,3760,2.5,88.3,25.3,10.7,91.1,0.8,1,23,45762,22192,18.2,4543,2.4,3.2,1,1.5,0.8,75.7,107600,10148,50,6.1,22.2,16.7,91.9,5.2,0.5,0.2,0.1,1.7,10148,90.8,204,2226,674,170,0,0,0,0,0,0,49962,4867,21.68686415,R
Howell County,Missouri,16214,2.45,84.7,14.4,10.9,84.8,1.5,2.3,19,33964,19293,22.7,18065,3.2,2.2,2.3,0.4,2.2,69.5,103500,40265,51.3,6.5,24.4,18.7,95.8,0.3,0.5,0.6,0,2.2,40265,94.7,1123,12416,3115,953,0,0,0,0,0,193,612730,56016,43.36486181,R
Iron County,Missouri,4050,2.43,80.8,11.4,10.2,82.9,0.6,2,27.3,36354,19270,21.8,5276,2.5,4.4,0.9,0.6,0.4,69.5,81800,10220,50.4,4.9,21.1,18.9,95.8,1.9,0.7,0.1,0.1,1.3,10220,94.4,239,1839,531,193,0,0,0,0,0,0,60266,5903,18.2130689,R
Jackson County,Missouri,276857,2.43,89.8,29.4,8.4,84.4,5.5,9.1,23,48104,27665,17.2,315466,2.8,4.5,5.2,4.6,8.5,58.5,127400,683643,51.6,6.8,24.1,13.5,66.6,23.7,0.5,1.7,0.2,3,683643,62.7,19144,338535,44923,14379,1112,51,663,0,280,2969,10337678,2219258,1144.281575,D
Jasper County,Missouri,45731,2.51,87,22.1,9.4,85.3,4.1,7.4,17.8,42648,22767,17.8,51373,4.2,3.9,2.7,2.2,2.3,64.4,108900,117376,51.3,7.2,25.4,13.8,90.9,2.2,1.3,1.1,0.2,3,117376,85,2823,48567,6630,2315,0,0,28,0,49,434,2229186,220798,186.5541792,R
Jefferson County,Missouri,82308,2.68,87.5,18.4,10,87.4,1.6,2.6,30.8,58232,26021,10.9,88832,1.3,2.6,2.2,2.2,1.1,80.4,152300,222453,50.3,6.2,24,13.3,96.2,1,0.2,0.7,0,1.5,222453,94.8,4058,41468,13040,3454,0,0,104,0,46,616,2163218,288124,341.4682296,R
Johnson County,Missouri,19934,2.49,91.4,27.8,15.1,74,2.7,3.7,21.1,48977,22589,17,21803,4.1,8.8,4.3,2.8,1.5,59.4,142800,54229,48.5,6.4,21.8,11.7,89.4,4.4,0.7,1.5,0.3,3.3,54229,86.4,942,10548,3006,782,0,0,0,0,0,0,427709,86412,65.04653608,R
Knox County,Missouri,1653,2.37,86.2,15.5,10.6,87.5,1,5.4,23.1,38816,21471,20.1,2272,0.7,3.8,2.4,0.7,0.2,76.3,72200,3997,49.3,6,24.4,20.6,96.5,0.4,0,0.2,0.7,1.9,3997,96.5,95,709,351,0,0,0,0,0,0,0,30037,0,7.805419479,R
Laclede County,Missouri,13740,2.56,81.8,13.7,11.9,86,0.7,2,20.3,40436,19552,19.2,15773,2.9,6.2,2.5,0.6,1.6,68,105500,35505,50.4,6.3,24.3,16.7,95.7,0.5,0.8,0.4,0,2.4,35505,94,782,11681,2559,580,0,0,0,0,0,0,553499,60106,46.40886366,R
Lafayette County,Missouri,13301,2.41,88.9,18.3,10,86.2,1.4,2.6,24.8,50830,25008,12.2,14696,1.9,4.1,2.9,0.6,2.9,74.1,118000,32789,50.8,5.8,23.4,17.8,94.3,2,0.3,0.5,0.1,2.6,32789,92.3,712,6389,2143,695,0,0,0,0,0,131,277974,0,51.90349765,R
Lawrence County,Missouri,14574,2.58,84.1,16.2,10.8,84.1,2.9,7.2,22.2,40505,19973,18.1,16573,2.1,3.4,2.4,0.9,0.5,72.1,99000,38204,50.1,6.5,25.5,17.3,94.8,0.5,0.5,0.5,0,1.6,38204,89.9,735,7174,2645,546,0,0,0,0,0,0,470780,37665,62.74102308,R
Lewis County,Missouri,3807,2.46,87.8,13.9,10.1,85.9,1.6,4.3,25.4,45708,20646,13.8,4494,2.2,6,1.5,0.8,0.9,72.4,81900,10146,49.8,5.6,22.7,17.8,94.2,2.9,0.6,0.2,0.1,1.7,10146,92.8,187,2140,611,157,0,0,0,0,0,0,79054,0,20.06565928,R
Lincoln County,Missouri,18415,2.91,87.2,15.2,9.5,89.7,1.2,2,33.6,55249,22833,13.8,21110,1.6,2.3,2,1,0.4,76.5,146200,54286,49.9,6.6,26.3,12.3,94.9,1.8,0.3,0.5,0.1,1.7,54286,93.5,916,8943,3354,917,0,0,0,0,0,0,604546,53598,88.20737634,R
Linn County,Missouri,4936,2.46,88.2,14.6,8.9,90.9,0.6,2.6,18.9,39286,20860,18.4,6381,3.7,3.4,0.8,1,0.2,73.4,75700,12319,52.1,5.5,23.8,20.1,95.9,0.4,0.2,0.2,0,2.3,12319,95.2,292,3251,878,297,0,0,0,0,0,0,137257,9474,19.76073785,R
Livingston County,Missouri,5737,2.39,86,19.8,8.1,84.9,0.7,1.9,18.5,44266,22804,17.8,6739,3.4,5.5,1.4,0.6,2.2,67.8,106800,15057,55,5.7,21.5,19.6,94.3,2.8,0.6,0.5,0.2,1.3,15057,93.3,424,4982,985,0,0,0,0,0,0,0,293441,20542,28.61992247,R
Macon County,Missouri,6097,2.48,87.4,15.8,11.6,90.1,0.8,2.3,20.1,37099,19941,18.8,7633,1.3,4.2,1.5,0.7,2,73.8,87300,15399,50.7,6.2,23.9,21.2,94.6,2.3,0.3,0.4,0,2.1,15399,94.1,352,3733,1089,277,0,0,0,0,0,0,150205,20344,18.93391872,R
Madison County,Missouri,4685,2.61,80,12.3,11.3,88.9,0.9,1.9,26.1,36359,19009,16.4,5943,0.1,6.3,0.9,0.4,1,74.6,95800,12403,50.9,5.7,23.2,18.9,95.5,1.4,0.5,0.6,0,2,12403,95,299,3330,712,236,0,0,0,0,0,41,141695,9477,25.16840561,R
Maries County,Missouri,3642,2.44,82.6,14,12.4,86.4,0.3,3.4,29.9,40542,20922,18.9,4576,1.6,4,0.3,0.5,0.2,74.2,116600,8987,50.5,5.1,21.4,19.5,98,0.5,1,0.2,0,0.4,8987,96.1,131,1065,577,106,0,0,0,0,0,34,41534,0,16.80901833,R
Marion County,Missouri,11286,2.42,87.1,20.5,10.7,86.1,1.3,2.2,17.8,43828,22303,17.3,12893,5.3,4.2,3.1,1.3,2.8,65.3,107700,28858,51.8,6.5,23.7,17.1,91,5.1,0.4,0.9,0,2.4,28858,90.4,843,12304,1634,663,0,0,0,0,0,0,496213,58177,66.13051939,R
McDonald County,Missouri,8294,2.72,78.2,13.3,9.9,85.8,9.1,13.6,27.5,38846,18761,20.7,9842,2.9,2.7,0.8,1.6,0.3,72,90200,22720,49.1,6.8,26.5,13.9,88.9,1.9,2.7,1.4,1.4,3.1,22720,78.7,311,5228,1355,232,0,0,0,0,0,0,243191,17410,41.92925136,R
Mercer County,Missouri,1425,2.55,88.8,16.9,9.9,88.3,1.4,8.7,19.9,41817,20701,14.6,2114,0.6,3.7,0.8,1,1.9,74.7,82100,3702,49.9,5.6,25,20.6,97.1,0.5,0,0.5,0.1,1.4,3702,96.4,69,452,267,0,0,0,0,0,0,0,28868,586,8.150535673,R
Miller County,Missouri,9408,2.62,84.9,15.7,9.6,88.5,1.2,1.7,27.5,40057,22397,19.3,12765,1.5,2.4,3.7,4.7,1.4,75.7,119100,25011,50.6,6,23.6,17.8,96.3,0.5,1.3,0.4,0,0.8,25011,95.2,673,6331,1644,622,0,0,0,0,0,0,439015,31728,42.53497168,R
Mississippi County,Missouri,5125,2.41,72.8,11.4,8,79.5,0.5,0.5,16.9,29214,17049,30.5,5713,7,3.1,1,0.2,1,58.9,71600,14112,46.4,6,22.5,16.5,73.4,23.7,0.8,0,0,2,14112,72.1,268,2342,590,217,0,0,0,0,0,0,149813,11176,33.52663996,R
Moniteau County,Missouri,5492,2.64,83.6,18.3,9.4,82.3,2.8,9.4,25.4,48974,21068,12.3,6141,2.2,6.1,1.9,2.2,0.2,73.9,116400,15840,47.6,6.6,25.4,15,92.9,3.4,0.3,0.1,0,2.2,15840,89.8,324,2762,983,266,0,0,0,0,0,63,137759,0,38.59521826,R
Monroe County,Missouri,3524,2.41,89.7,14,11.6,86.4,0.5,4.8,25,41201,21069,15.7,4808,0.9,1.6,0.8,0.7,1,73.3,98300,8642,49.9,5.3,22.4,20.7,94.9,2.9,0.8,0.2,0.3,0.9,8642,93.6,189,1573,611,90,0,0,0,0,0,0,53822,0,13.21385885,R
Montgomery County,Missouri,4876,2.35,83.8,13.5,11.3,87.3,0.6,1.5,26.5,41096,21301,17.5,6159,2.5,3.2,0.7,0.6,0.5,72.7,104400,11820,50.2,6,23,19.9,95.9,1.5,0,0.3,0.1,2,11820,94.7,258,2218,845,212,0,0,0,0,0,0,100896,8184,21.71771792,R
Morgan County,Missouri,7883,2.52,77.8,11.7,11.6,86.1,1.1,9.1,23.4,32807,19555,24.2,15415,0.6,2.1,1.7,1.3,1,75,111900,20182,49.8,6,22,23.5,96.3,0.9,0.3,0.1,0,2.1,20182,94.6,488,3330,1726,481,0,0,0,0,0,81,211753,31039,33.82192641,R
New Madrid County,Missouri,7305,2.45,75.9,11.1,9.4,87.6,0.5,1.8,17.6,31615,19011,24.6,8550,7.7,4.2,2.2,0,0.5,60.5,74100,18229,52,6.2,23.4,17.5,81.3,15.9,0.2,0.1,0,2.2,18229,80.3,488,6342,743,410,0,0,0,0,0,0,434850,23686,26.5470125,R
Newton County,Missouri,22023,2.62,85.6,18.4,9.8,85.2,3.7,6,21.5,44474,23874,14.4,24359,2.2,1.5,1.7,1.1,1.1,70.7,112500,58741,50.1,6.2,24.2,17.4,90.9,0.9,2.2,1.2,0.9,3.3,58741,86.8,1218,21028,3799,967,0,0,0,0,0,0,795740,94324,93.94744173,R
Nodaway County,Missouri,8465,2.33,92.6,25,5.9,69.1,2.3,2.8,16.3,39908,19378,25.5,9628,4.6,7.3,7.4,2.7,2.3,55.6,121600,23026,50.5,4.5,16.7,14.1,94.1,2.7,0.3,1.3,0.4,1.1,23026,93,477,6062,1405,380,0,0,0,0,0,26,254375,33612,25.85054394,R
Oregon County,Missouri,4339,2.48,83.6,12.6,13.7,86.6,1.4,1.1,22.7,30442,18080,26.3,5435,2.6,1.3,0.8,0,0.3,76.8,77800,10922,50.7,5.7,22.4,23,95.7,0.2,1.3,0.5,0,2,10922,94.4,224,1726,765,162,0,0,0,0,0,0,103757,0,13.66049706,R
Osage County,Missouri,5046,2.66,90.3,19.1,10.1,90.5,0.3,1.9,25.7,54119,24097,6.9,6548,1.5,5.4,2.3,1,0.4,82.5,138500,13704,47.8,5.5,23.5,16.6,98.2,0.8,0.3,0.1,0,0.4,13704,97.6,273,3329,979,281,0,0,0,0,0,34,152641,0,22.52654255,R
Ozark County,Missouri,4267,2.18,83.8,11.5,13.9,85.1,0.3,1.7,30.8,31087,16706,27.2,5614,2,1.8,0.2,0.1,0,76.8,81600,9450,49.9,4.4,19.2,25.9,96.4,0.1,0.1,0,0,3,9450,95.7,170,979,773,126,0,0,0,0,0,0,41468,6759,12.39913157,R
Pemiscot County,Missouri,6939,2.51,74.8,11.7,7.5,82.2,0.7,2.6,16.5,31671,17681,29.1,8123,6.3,6.4,1,0.9,1.2,53.4,70400,17599,52.7,7.3,26.6,15.6,70.1,27,0.3,0,0,1.7,17599,69.2,436,4407,811,363,0,0,0,0,0,0,179111,16225,34.66454565,R
Perry County,Missouri,7438,2.53,87.5,16.1,9.7,88.6,0.9,2.6,22.4,53014,24658,7.9,8607,3,2.5,2.7,0.5,1.7,78,126200,19152,50.5,5.7,24.4,16.6,97.5,0.5,0.4,0.6,0,0.8,19152,95.7,516,10012,1228,529,0,0,0,0,0,80,279300,22948,40.65515773,R
Pettis County,Missouri,16004,2.58,83.1,17.2,10.1,80.9,6.2,10.4,18.5,40467,20643,16.9,18204,2.5,4.7,2.7,1.9,2.3,66.9,104800,42193,50.9,6.9,25,15.3,90.9,3,0.1,0.4,0.1,3.1,42193,85.6,1043,17480,2737,737,0,0,0,0,0,94,715845,75745,61.8756534,R
Phelps County,Missouri,16838,2.48,87,27.9,11.3,77.2,5.6,6.4,19.3,41603,22400,20.6,19787,6.1,8.2,4.1,1.5,3.3,60.4,117700,44833,47.8,5.8,21.2,14.9,90.8,2.7,0.9,3.5,0,1.9,44833,89.2,1121,13867,2631,898,0,0,0,0,0,121,726377,110104,66.40283973,R
Pike County,Missouri,6653,2.43,80.4,13.3,11.3,81.5,0.9,3.7,23.7,42779,19900,15.2,7827,2.2,3.5,1.9,1.3,1.1,72.5,97100,18475,44.5,5.9,21.9,16.4,89.6,6.4,0.4,0.2,0.1,2.4,18475,88.4,409,4480,1146,390,0,0,0,0,0,0,161494,18835,27.50139021,R
Platte County,Missouri,37699,2.5,95.3,40.7,10.4,83.7,5.3,6.7,23,70879,36160,7.1,40228,1.8,5.9,5.5,6.6,5.8,64.6,196000,94970,50.7,6.2,24,12.9,86.8,6.9,0.4,2.6,0,2.5,94970,82.4,2389,39824,7513,2066,23,0,65,0,26,358,3520168,503722,233.9598553,R
Polk County,Missouri,11864,2.5,86.5,19.6,10.3,84.5,0.8,3.4,24.9,42483,20553,17.6,13359,2.1,3.6,1.6,1.1,1.4,66.2,117700,31113,51.1,5.9,23.7,17.1,95.8,0.8,0.9,0.3,0,2,31113,94,594,7627,2346,614,0,0,0,0,0,92,311535,28031,49.22690215,R
Pulaski County,Missouri,15298,2.86,89.9,23.9,23.7,58.9,4.8,9.9,19.1,49216,20464,14.6,18561,6.3,6.1,4.9,1.9,2,49.1,141900,53302,43.1,7.1,22.8,7.5,75,14,1,1.8,0.3,4.7,53302,70,718,8539,2008,640,0,0,34,0,0,126,475713,113493,96.24180957,R
Putnam County,Missouri,2121,2.27,88.5,18.4,10.7,89.6,1,4.5,19.7,38125,20636,18.7,2969,1.6,6.4,0.2,0.5,0.9,72.7,86700,4877,49.8,5.7,21.8,23.1,97.4,0.3,0.1,0.6,0,1.4,4877,96.7,91,630,431,91,0,0,0,0,0,0,49123,950,9.38110193,R
Ralls County,Missouri,3967,2.56,87.9,12.7,11.2,91.2,0.8,1.4,22,48919,24099,12.6,5148,1.1,2.2,1,1.7,0,82,120200,10225,49.2,4.9,21.7,19.3,96.8,1.2,0.6,0,0,1.3,10225,95.8,201,2492,735,197,0,0,0,0,0,0,73920,3899,21.76332553,R
Randolph County,Missouri,8471,2.69,86.4,14.4,9.9,84.4,1,2.7,21.4,40638,18615,17.6,10665,5.1,4.4,0.2,0.7,1.7,73.9,89300,25081,47.5,5.7,22.5,15.6,90.4,5.1,0.4,0.5,0.1,3.1,25081,89.2,592,7679,1311,540,0,0,0,0,0,109,308624,31239,51.76794437,R
Ray County,Missouri,8670,2.61,88,13.9,9.4,86,0.9,1.8,31.1,53459,24429,16.1,9967,0.8,2.9,2.3,1.7,0.5,77.6,125700,22921,50.5,5.8,23.6,16.9,95.6,1.5,0.5,0.2,0,1.7,22921,94,360,2990,1267,289,0,0,0,0,0,60,158001,0,40.00310173,R
Reynolds County,Missouri,2652,2.38,76,9.1,11.6,89,0.2,0.8,22.8,36736,20792,19.6,4001,0.8,1.9,1.3,0.2,0,80,82200,6530,48.3,4.7,21.1,22.8,95.7,1.7,0.8,0.1,0.1,1.3,6530,94.7,157,1410,447,157,0,0,0,0,0,0,26877,0,7.984142261,R
Ripley County,Missouri,5353,2.59,78.2,11.3,11,86.4,0.5,1.5,24.2,34145,17986,23.9,6537,1.3,1.4,0.4,0.7,0.7,75.4,82300,13936,50.5,6.1,23.3,19.4,96.6,0.2,0.2,0.1,0,2.8,13936,95.4,446,2548,827,313,0,0,0,0,0,0,112849,7530,21.94780242,R
Saline County,Missouri,8785,2.49,84.6,18.8,10.1,82,5.1,9.1,17.1,40645,20446,17.1,10090,2.7,3.3,2.2,1.8,3,67.4,92800,23214,50.1,6.6,23.1,16.8,85.8,5.3,0.1,0.3,1,3.9,23214,81.2,485,7774,1223,469,0,0,0,0,0,0,250971,21875,30.41723681,R
Schuyler County,Missouri,1726,2.52,86.7,12.5,7.2,86.7,0.7,7,25.7,37583,19152,22.1,2080,1.2,8.4,0.7,1.4,0.6,70.3,80800,4396,51,6.8,25.8,19,97.7,1.1,0.1,0,0,1.2,4396,97.5,68,342,334,62,0,0,0,0,0,0,30479,640,14.29849565,R
Scotland County,Missouri,1786,2.69,82.8,14,7.8,89.6,0,7.5,21.1,41336,23626,16.4,2353,4.4,3.5,0,1.7,0,74.1,77200,4893,51.2,7.9,28.3,18.6,97.9,1.7,0,0,0,0.5,4893,97.6,139,842,508,165,0,0,0,0,0,0,52180,0,11.29458785,R
Scott County,Missouri,15267,2.52,83,13.9,9.6,85.5,0.9,1.8,19,40276,22034,19.6,17024,3.3,2.7,2.6,0.5,1.5,68.9,99500,38994,51.4,6.5,24,16.6,85.7,12.1,0.4,0.1,0,1.2,38994,84.1,1126,13952,2264,880,36,0,0,0,0,155,375953,65378,92.25248374,R
Shannon County,Missouri,3176,2.56,81.7,15,12.4,85.9,0.1,2,21.9,32284,19290,22.6,4127,0.4,2.7,1.1,0.3,0.2,75.4,90400,8256,50.9,5.6,22.3,19.5,95.6,0.2,1.6,0,0,2.2,8256,94.3,181,1171,747,180,0,0,0,0,0,0,32449,7642,8.136910853,R
Shelby County,Missouri,2480,2.37,90.6,14,10,87.7,0.6,4.4,22.3,41351,21521,15.7,3190,0.7,4.7,0.3,0.4,0.5,72.7,73100,6148,50.1,6,23.6,20.1,97.4,1.8,0,0.1,0,0.5,6148,96.2,164,939,474,196,0,0,0,0,0,0,38986,0,12.14303109,R
St. Charles County,Missouri,140664,2.65,94.3,36.1,9.1,88.7,4,6.2,25.4,75603,34021,6.1,147545,1.4,2.9,3,4.1,3.8,79.6,192900,379856,50.8,6.2,24.4,13.2,90.4,4.4,0.2,2.3,0,2.1,379856,88,8541,134424,25591,6916,150,21,292,0,100,1365,5882870,1136716,697.5389399,R
St. Clair County,Missouri,3990,2.31,81.1,11.4,14.3,85.1,1.1,5.1,27.2,33750,19370,22.4,5585,0.9,2.2,0.1,0.3,0.9,77,78100,9444,49.7,4.6,19.1,25.7,95.9,0.8,0.4,0.3,0,2.3,9444,94.6,168,1385,687,124,0,0,0,0,0,24,80253,0,13.73668687,R
